Quarter,Electricity,Stationary,Transport,Fugitives,Industrial,Agriculture,Waste,Land sector
Mar-2014,46.8282497941285,21.0743557073845,23.0019256175534,10.7350969102676,7.2712428910357,20.2260864855831,3.2641353697289,5.0217615279369
Jun-2014,45.4329849187962,23.6598302125222,22.8727349469983,10.6514626668576,7.3471588607860,20.4508207798674,3.3004035405037,5.0775588782473
Sep-2014,47.4277060218009,24.4544221459686,24.2726486678572,13.0427762111365,7.6667135688357,19.8973076258596,3.2068992558965,-0.8367248872704
Dec-2014,46.6142884250569,20.4190866332320,24.7033817981938,11.8641742629112,7.6551549951670,19.8973076258596,3.2068992558965,-0.8367248872704
Mar-2015,47.6891630349485,19.7574435791681,23.8689767483978,11.0313852411217,7.5413760645018,19.4647574600800,3.1371840546813,-0.8185352158080
Jun-2015,47.2282036093536,24.0255080697772,23.3560416106822,12.3349397447608,7.6149610445438,19.6810325429698,3.1720416552889,-0.8276300515392
Sep-2015,49.2741478385584,23.7999701182538,24.6733935676381,12.7249647007228,7.7097750361340,19.5732281774611,3.2887744944818,-10.0224252614623
Dec-2015,47.8606249514127,21.7225343541859,24.9645379958677,12.7409059282332,7.7065971818776,19.5732281774611,3.2887744944818,-10.0224252614623
Mar-2016,49.4713024486769,20.0484084971543,24.3171983223051,12.1294645663159,7.5684021728857,19.3604756972713,3.2530269456287,-9.9134858564465
Jun-2016,48.1300470109742,23.6507074240987,23.3997748814268,11.9391465214812,7.5718905346903,19.3604756972713,3.2530269456287,-9.9134858564465
Sep-2016,48.0310550431917,23.0663647881685,24.9932147594022,12.9993646371624,7.9165484668717,20.6325201663634,3.3618661806256,-12.5451629588130
Dec-2016,44.2315627712877,23.0580596397076,25.3660997990098,12.6449064696251,7.8887963683792,20.6325201663634,3.3618661806256,-12.5451629588130
Mar-2017,48.7146211028892,21.8300763784633,24.4749387716590,12.4634541938693,7.6394647672521,20.1839871192686,3.2887821332207,-12.2724420249258
Jun-2017,48.8093495181304,25.1475983656297,23.9632678179059,13.4388317434225,7.7083734906245,20.4082536428160,3.3253241569232,-12.4088024918694
Sep-2017,46.3575321807951,25.4917616657827,25.4827988458202,14.2014396040255,7.8897681820758,20.3106958857784,3.2429065612159,-11.7460199973441
Dec-2017,44.9111249830397,23.3985463300014,25.7732690342742,13.7128214426758,7.8992580715538,20.3106958857784,3.2429065612159,-11.7460199973441
Mar-2018,46.6240883138588,21.5990509254803,25.0998045811426,12.8186557239376,7.9605259964753,19.8691590186963,3.1724085924939,-11.4906717365322
Jun-2018,45.7694049092847,25.8282325103200,24.7203967495021,13.7814933637370,8.0611255352526,20.0899274522374,3.2076575768549,-11.6183458669382
Sep-2018,45.4101249520447,27.1978790664013,25.5495563147916,13.4932761131971,8.3093383216006,18.9207108262291,3.3439375499796,-12.4484505403782
Dec-2018,43.7360732137452,23.1485836159787,26.2567415217297,14.3029621003120,8.1034154725370,18.9207108262291,3.3439375499796,-12.4484505403782
Mar-2019,46.3781798588459,21.6978219160247,24.5734675543412,13.1547172197670,7.9149030811438,18.5093910256589,3.2712432554148,-12.1778320503700
Jun-2019,43.8223197048774,26.1298011424354,24.6164765232762,14.8947104674358,8.2220144150045,18.7150509259440,3.3075904026972,-12.3131412953741
Sep-2019,43.6884756253789,25.9174976959240,25.6848356004637,13.9496491919074,8.0309629536193,18.2597967632337,3.3910069340882,-10.6847585665706
Dec-2019,42.2721233686672,23.5518253990413,26.3070673593751,13.5310608695211,8.0213621773481,18.2597967632337,3.3910069340882,-10.6847585665706
Mar-2020,44.2833786334007,22.6256178955899,24.3366039381006,12.7341800226813,7.9082962096651,18.0613207114595,3.3541481630655,-10.5686198864992
Jun-2020,41.7936879639958,26.8689547659633,17.7962671312995,13.3549391531728,7.9379815342039,18.0613207114595,3.3541481630655,-10.5686198864992
Sep-2020,42.2171198733090,26.8192487270881,20.9406730380898,12.4622455528957,8.2103024704488,19.7243573766394,3.3670033231932,-16.0964667479445
Dec-2020,39.0852756136315,24.3351989077525,23.4298086993729,11.7900694381643,8.3383040402749,19.7243573766394,3.3670033231932,-16.0964667479445
Mar-2021,40.6543393599094,22.4843828901355,22.9388459449746,12.2089155915352,8.1392590193969,19.2955669988864,3.2938075987759,-15.7465435577718
Jun-2021,41.3279479484493,27.2905820434558,23.6991964032359,12.3408048148881,8.3044334012979,19.5099621877629,3.3304054609845,-15.9215051528581
Sep-2021,40.8979877803500,27.1968861479346,20.9262468690777,12.8075134297353,8.1715997426079,19.9729519830733,3.4328168416318,-16.0964667479445
Dec-2021,37.1601104218528,25.7001295567052,23.9230439235918,12.0457853569452,8.3191982500665,19.9729519830733,3.4328168416318,-16.0964667479445
Mar-2022,39.8951476138245,24.1257519569598,23.1300851798650,11.6452719984649,7.9364692963841,19.5387573747456,3.3581903885529,-15.7465435577718
Jun-2022,39.6206843531094,26.2480336084452,23.6871137944333,12.1538161955967,8.1684882539159,19.7558546789094,3.3955036150924,-15.9215051528581
Sep-2022,40.3205790058140,26.7118840395935,24.1579834672588,12.1822456253422,8.1140473779320,20.7487628843470,3.4328168416318,-16.0964667479445
Dec-2022,34.8028205738781,25.8097175919668,25.0969606362849,12.1142820225781,8.1709833535092,20.7487628843469,3.4328168416318,-16.0964667479445
Mar-2023,38.2548444290381,24.6677986792750,24.5888752391055,11.8334196470058,7.8576381743717,20.2977028216438,3.3581903885529,-15.7465435577718
Jun-2023,38.6307124512218,26.9334058514404,24.5896895604409,12.1801778507250,8.0259956499954,20.2977028216437,3.3955036150924,-15.9215051528581
